seed,n,r_param,divergence,q,lam,r_star,r_hat_d,error,covered,ci_length
5,2000,0.1,kl,,2.138469199982376,0.0032848608680069447,7.627192974090576,7.623908113222569,0,0.4720061048985738
5,2000,0.1,chi2,,2.138469199982376,0.003177174599841237,5.184176921844482,5.180999747244641,0,0.3369781043390728
5,2000,0.1,tsallis-5,5,2.138469199982376,3.178983388352208e-05,0.0001714503887342289,0.00013966055485070683,1,0.028920530930360483
5,2000,0.1,tsallis-10,10,2.138469199982376,-1.3992025742481928e-06,-0.006476156413555145,0.006474757210980897,1,0.024055725787886586
5,2000,0.2,kl,,4.573050519273264,0.006639758124947548,7.7386322021484375,7.73199244402349,0,0.4778557218510224
5,2000,0.2,chi2,,4.573050519273264,0.00680194515734911,5.913712978363037,5.906911033205688,0,0.3626244826840771
5,2000,0.2,tsallis-5,5,4.573050519273264,-3.3853962122520898e-06,-0.004701483063399792,0.00469809766718754,1,0.02979975408478212
5,2000,0.2,tsallis-10,10,4.573050519273264,2.7216924536332954e-06,0.0003043992619495839,0.0003016775694959506,1,0.025247072309310156
5,2000,0.30000000000000004,kl,,9.779327685429289,0.014364819042384624,nan,nan,0,nan
5,2000,0.30000000000000004,chi2,,9.779327685429289,0.013312282972037792,6.530643939971924,6.517331656999886,0,0.40114402943161553
5,2000,0.30000000000000004,tsallis-5,5,9.779327685429289,-1.1198478205187712e-05,-0.006575392093509436,0.006564193615304248,1,0.02910120125770378
5,2000,0.30000000000000004,tsallis-10,10,9.779327685429289,-8.244275591096084e-07,-0.005389110650867224,0.005388286223308114,1,0.028918185287132758
5,2000,0.4,kl,,20.91279105182547,0.02924879640340805,nan,nan,0,nan
5,2000,0.4,chi2,,20.91279105182547,0.022519290447235107,7.01242208480835,6.9899027943611145,0,0.43222250523400757
5,2000,0.4,tsallis-5,5,20.91279105182547,2.2327365513774566e-05,0.00585979362949729,0.005837466263983515,1,0.03648657950102393
5,2000,0.4,tsallis-10,10,20.91279105182547,-9.629085298001883e-07,-0.06459280103445053,0.06459183812592073,1,0.26348356172365667
5,2000,0.5,kl,,44.721359549995796,0.04955467954277992,nan,nan,0,nan
5,2000,0.5,chi2,,44.721359549995796,0.03178444877266884,7.403365612030029,7.3715811632573605,0,0.4610304724495981
5,2000,0.5,tsallis-5,5,44.721359549995796,-7.393267878796905e-05,-0.0060040876269340515,0.0059301549481460825,1,0.0706351500193683
5,2000,0.5,tsallis-10,10,44.721359549995796,1.4288544662122149e-05,3.863334859488532e-05,2.434480393276317e-05,1,0.06785420403608824
5,2000,0.6,kl,,95.63524997900369,0.0598607175052166,nan,nan,0,nan
5,2000,0.6,chi2,,95.63524997900369,0.041015006601810455,7.5836334228515625,7.542618416249752,0,0.47426047198568627
5,2000,0.6,tsallis-5,5,95.63524997900369,-1.6818907170090824e-05,-0.03642677888274193,0.03640995997557184,1,0.11644693219511802
5,2000,0.6,tsallis-10,10,95.63524997900369,-2.9296432330738753e-05,-0.00891831424087286,0.008889017808542121,1,0.13350301912301354
5,2000,0.7000000000000001,kl,,204.51303651271468,0.06656012684106827,nan,nan,0,nan
5,2000,0.7000000000000001,chi2,,204.51303651271468,0.047940514981746674,7.716030120849609,7.668089605867863,0,0.4766331242687047
5,2000,0.7000000000000001,tsallis-5,5,204.51303651271468,-5.735627200920135e-05,-0.06921473890542984,0.06915738263342064,1,0.2599271363437949
5,2000,0.7000000000000001,tsallis-10,10,204.51303651271468,-1.4402194210560992e-05,-0.08142603188753128,0.08141162969332072,1,0.27354246153445555
5,2000,0.8,kl,,437.3448295773114,nan,nan,nan,0,nan
5,2000,0.8,chi2,,437.3448295773114,0.055101994425058365,7.742700576782227,7.687598582357168,0,0.477216341067278
5,2000,0.8,tsallis-5,5,437.3448295773114,2.7810932806460187e-05,0.12454213201999664,0.12451432108719018,1,0.6310247158137099
5,2000,0.8,tsallis-10,10,437.3448295773114,9.934648232956533e-07,0.13011519610881805,0.13011420264399476,1,0.6082584174549376
5,2000,0.9,kl,,935.2484478226215,nan,nan,nan,0,nan
5,2000,0.9,chi2,,935.2484478226215,0.06311879307031631,7.785307884216309,7.722189091145992,0,0.47993297934893786
5,2000,0.9,tsallis-5,5,935.2484478226215,-5.902062184759416e-06,-0.17037945985794067,0.17037355779575591,1,1.1940717543723423
5,2000,0.9,tsallis-10,10,935.2484478226215,6.52120215818286e-05,0.1983799785375595,0.19831476651597768,1,1.1060022227590895
5,2000,1.0,kl,,2000.0,nan,nan,nan,0,nan
5,2000,1.0,chi2,,2000.0,0.0644029900431633,7.745490550994873,7.68108756095171,0,0.47711253545088805
5,2000,1.0,tsallis-5,5,2000.0,-4.780163726536557e-05,0.49169355630874634,0.4917413579460117,1,2.3235802252312996
5,2000,1.0,tsallis-10,10,2000.0,1.8996417566086166e-05,0.5129035115242004,0.5128845151066344,1,2.9135003252638394
